Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-10-17 00:46:25","23.2 ℃","84 %","39.4 °","0.6 m/s","1012.8 hPa","0 mm","96 %",
"2024-10-17 01:01:25","23.2 ℃","82.5 %","1.7 °","1.3 m/s","1012.4 hPa","0 mm","96 %",
"2024-10-17 01:16:25","22.5 ℃","84.5 %","337.5 °","1 m/s","1012 hPa","0 mm","96 %",
"2024-10-17 01:31:25","22.3 ℃","83.5 %","32.1 °","0.9 m/s","1011.7 hPa","0 mm","96 %",
"2024-10-17 01:46:25","22.3 ℃","82.5 %","301.3 °","1 m/s","1011.4 hPa","0 mm","94 %",
"2024-10-17 02:01:25","21.9 ℃","84.5 %","233.3 °","0.6 m/s","1011.1 hPa","0 mm","94 %",
"2024-10-17 02:16:25","21.8 ℃","86 %","243.8 °","0.4 m/s","1011.1 hPa","0 mm","94 %",
"2024-10-17 02:31:25","21.5 ℃","86.5 %","199.8 °","0.4 m/s","1010.8 hPa","0 mm","94 %",
"2024-10-17 02:46:25","21.7 ℃","86 %","289.3 °","0.3 m/s","1010.9 hPa","0 mm","94 %",
"2024-10-17 03:01:25","21.7 ℃","86 %","149.4 °","0.6 m/s","1011 hPa","0 mm","92 %",
"2024-10-17 03:16:25","21.6 ℃","87.5 %","281.8 °","0.5 m/s","1011 hPa","0 mm","92 %",
"2024-10-17 03:31:25","21.6 ℃","88 %","338.1 °","0.7 m/s","1011.1 hPa","0 mm","92 %",
"2024-10-17 03:46:24","21.5 ℃","89 %","207.2 °","0.6 m/s","1011.2 hPa","0 mm","92 %",
"2024-10-17 04:01:25","21.6 ℃","89 %","229.8 °","1 m/s","1011.2 hPa","0 mm","91 %",
"2024-10-17 04:16:25","21.7 ℃","88.5 %","287.2 °","0.2 m/s","1011.3 hPa","0 mm","91 %",
"2024-10-17 04:31:25","21.6 ℃","88.5 %","193.1 °","0.4 m/s","1011.2 hPa","0 mm","91 %",
"2024-10-17 04:46:25","21.3 ℃","89.5 %","245.6 °","0.2 m/s","1011.1 hPa","0 mm","91 %",
"2024-10-17 05:01:25","21.3 ℃","90.5 %","276.1 °","1 m/s","1011.2 hPa","0 mm","91 %",
"2024-10-17 05:16:25","21.1 ℃","91 %","324.9 °","0.2 m/s","1011.4 hPa","0 mm","90 %",
"2024-10-17 05:31:25","21.1 ℃","91 %","205.8 °","0.4 m/s","1011.6 hPa","0 mm","90 %",
"2024-10-17 05:46:25","21 ℃","91 %","147.5 °","1.3 m/s","1011.9 hPa","0 mm","90 %",
"2024-10-17 06:01:25","20.7 ℃","91 %","148.7 °","1.5 m/s","1011.8 hPa","0 mm","90 %",
"2024-10-17 06:16:25","20.5 ℃","92 %","139.5 °","1.5 m/s","1012.2 hPa","0 mm","88 %",
"2024-10-17 06:31:24","20.6 ℃","92 %","185.3 °","1.3 m/s","1012.2 hPa","0 mm","88 %",
"2024-10-17 06:46:24","20.9 ℃","92 %","174.8 °","0.8 m/s","1012.5 hPa","0.01 mm","88 %",
"2024-10-17 07:01:25","21.1 ℃","92 %","185.9 °","0.5 m/s","1012.9 hPa","0.01 mm","88 %",
"2024-10-17 07:16:24","21.4 ℃","91.5 %","243.8 °","0.7 m/s","1013.1 hPa","0.01 mm","88 %",
"2024-10-17 07:31:30","21.6 ℃","91 %","277.8 °","0.8 m/s","1013.3 hPa","0.01 mm","88 %",
"2024-10-17 07:46:24","21.9 ℃","90 %","249.2 °","2.5 m/s","1013.3 hPa","0.01 mm","88 %",
"2024-10-17 08:01:24","22.3 ℃","89.5 %","243.3 °","1.1 m/s","1013.3 hPa","0.01 mm","88 %",
"2024-10-17 08:16:24","23.6 ℃","83.5 %","276.2 °","0.3 m/s","1013.7 hPa","0.01 mm","88 %",
"2024-10-17 08:31:24","24.7 ℃","79.5 %","287.1 °","1.3 m/s","1013.9 hPa","0.01 mm","100 %",
"2024-10-17 08:46:25","25.3 ℃","77.5 %","340.8 °","0.4 m/s","1014 hPa","0.01 mm","100 %",
"2024-10-17 09:01:24","25.8 ℃","75 %","345.2 °","1.2 m/s","1014 hPa","0.01 mm","100 %",
"2024-10-17 09:16:24","25.8 ℃","75 %","273.1 °","1 m/s","1013.9 hPa","0.01 mm","100 %",
"2024-10-17 09:31:24","26.3 ℃","73.5 %","287.1 °","0.5 m/s","1014 hPa","0.01 mm","100 %",
"2024-10-17 09:46:24","25.9 ℃","74.5 %","270 °","1.1 m/s","1013.7 hPa","0.01 mm","100 %",
"2024-10-17 10:01:25","27 ℃","70 %","19.4 °","0.9 m/s","1013.8 hPa","0.01 mm","100 %",
"2024-10-17 10:16:24","27.4 ℃","68.5 %","326.8 °","0.7 m/s","1013.7 hPa","0.01 mm","100 %",
"2024-10-17 10:31:24","28.7 ℃","65 %","20.7 °","0.4 m/s","1013.9 hPa","0.01 mm","100 %",
"2024-10-17 10:46:24","28.3 ℃","67 %","1.4 °","2.3 m/s","1013.8 hPa","0.01 mm","100 %",
"2024-10-17 11:01:24","27.9 ℃","68.5 %","347.2 °","1.2 m/s","1013.6 hPa","0.01 mm","100 %",
"2024-10-17 11:16:24","26.5 ℃","74 %","9.8 °","0.8 m/s","1013.4 hPa","0.01 mm","100 %",
"2024-10-17 11:31:24","28.2 ℃","69.5 %","86.4 °","0.9 m/s","1013.6 hPa","0.01 mm","100 %",
"2024-10-17 11:46:24","28.2 ℃","67.5 %","15.9 °","0.6 m/s","1013.1 hPa","0.01 mm","100 %",
"2024-10-17 12:01:24","28 ℃","66 %","78.7 °","2.7 m/s","1012.7 hPa","0.01 mm","100 %",
"2024-10-17 12:16:24","26.4 ℃","73.5 %","103.1 °","1.3 m/s","1012.4 hPa","0.01 mm","100 %",
"2024-10-17 12:31:24","25.9 ℃","74.5 %","122.8 °","3.6 m/s","1012.1 hPa","0.01 mm","100 %",
"2024-10-17 12:46:24","25.2 ℃","75 %","145.4 °","1.9 m/s","1011.7 hPa","0.01 mm","100 %",
"2024-10-17 13:01:25","26.2 ℃","72.5 %","147.2 °","2.2 m/s","1011.7 hPa","0.01 mm","100 %",
"2024-10-17 13:16:24","25.6 ℃","74 %","158.8 °","1.2 m/s","1011.3 hPa","0.01 mm","100 %",
"2024-10-17 13:31:24","26.6 ℃","69.5 %","103 °","0.9 m/s","1011.2 hPa","0.01 mm","100 %",
"2024-10-17 13:46:24","26.9 ℃","69 %","125 °","1.2 m/s","1010.9 hPa","0.01 mm","100 %",
"2024-10-17 14:01:24","28 ℃","61.5 %","56.8 °","0.6 m/s","1010.5 hPa","0.01 mm","100 %",
"2024-10-17 14:16:24","28.9 ℃","62 %","156.2 °","0.9 m/s","1011.1 hPa","0.01 mm","100 %",
"2024-10-17 14:31:25","28.8 ℃","62.5 %","37.6 °","0.8 m/s","1010.9 hPa","0.01 mm","100 %",
"2024-10-17 14:46:24","29.6 ℃","59 %","93.7 °","1.6 m/s","1011 hPa","0.01 mm","100 %",
"2024-10-17 15:01:24","29.9 ℃","58.5 %","76.7 °","1.6 m/s","1010.9 hPa","0.01 mm","100 %",
"2024-10-17 15:16:24","28 ℃","66.5 %","92.6 °","4 m/s","1010.8 hPa","0.01 mm","100 %",
"2024-10-17 15:31:27","25.4 ℃","74.5 %","42.1 °","1.8 m/s","1010.7 hPa","0.01 mm","100 %",
"2024-10-17 15:46:24","25 ℃","76 %","48 °","2.1 m/s","1010.7 hPa","0.01 mm","100 %",
"2024-10-17 16:01:24","25 ℃","78 %","95.6 °","1.7 m/s","1010.8 hPa","0.01 mm","100 %",
"2024-10-17 16:16:24","24.6 ℃","78.5 %","62.4 °","2 m/s","1010.9 hPa","0.01 mm","100 %",
"2024-10-17 16:31:24","24.8 ℃","74 %","82.9 °","3.1 m/s","1010.7 hPa","0.01 mm","100 %",
"2024-10-17 16:46:24","24.5 ℃","74 %","16.8 °","4.3 m/s","1010.6 hPa","0.01 mm","100 %",
"2024-10-17 17:01:24","23.9 ℃","76 %","70.1 °","3.4 m/s","1010.6 hPa","0.01 mm","100 %",
"2024-10-17 17:16:24","23.9 ℃","79 %","91.8 °","1.4 m/s","1010.9 hPa","0 mm","100 %",
"2024-10-17 17:31:24","23.8 ℃","79.5 %","68.9 °","1.3 m/s","1011.1 hPa","0 mm","100 %",
"2024-10-17 17:46:24","23.6 ℃","80.5 %","66 °","3.6 m/s","1011.2 hPa","0 mm","100 %",
"2024-10-17 18:01:24","23.6 ℃","81.5 %","64.2 °","1.5 m/s","1011.6 hPa","0 mm","100 %",
"2024-10-17 18:16:24","23.7 ℃","82 %","83.9 °","1.1 m/s","1011.8 hPa","0 mm","100 %",
"2024-10-17 18:31:24","23.7 ℃","82 %","79.4 °","1.2 m/s","1011.7 hPa","0 mm","100 %",
"2024-10-17 18:46:24","23.6 ℃","82 %","150.5 °","2.3 m/s","1011.9 hPa","0 mm","100 %",
"2024-10-17 19:01:24","23.4 ℃","80.5 %","141 °","2.4 m/s","1011.9 hPa","0 mm","100 %",
"2024-10-17 19:16:24","23.4 ℃","79.5 %","92.7 °","1.3 m/s","1011.5 hPa","0 mm","100 %",
"2024-10-17 19:31:24","23.4 ℃","78.5 %","139.3 °","1.2 m/s","1011.7 hPa","0 mm","100 %",
"2024-10-17 19:46:24","23.3 ℃","80 %","257.1 °","0.1 m/s","1012 hPa","0 mm","100 %",
"2024-10-17 20:01:24","23 ℃","82.5 %","268.3 °","0.5 m/s","1012.2 hPa","0 mm","100 %",
"2024-10-17 20:16:24","22.9 ℃","83.5 %","242.7 °","0.5 m/s","1012.5 hPa","0 mm","100 %",
"2024-10-17 20:31:24","22.7 ℃","84.5 %","297.9 °","0.4 m/s","1012.6 hPa","0 mm","100 %",
"2024-10-17 20:46:24","22.4 ℃","85.5 %","43.5 °","0.2 m/s","1012.7 hPa","0 mm","100 %",
"2024-10-17 21:01:24","22.4 ℃","86 %","331.8 °","0.2 m/s","1012.9 hPa","0 mm","100 %",
"2024-10-17 21:16:24","22.3 ℃","86 %","245.3 °","0.8 m/s","1013 hPa","0 mm","100 %",
"2024-10-17 21:31:24","22 ℃","87 %","209.6 °","0.8 m/s","1013 hPa","0 mm","100 %",
"2024-10-17 21:46:24","21.8 ℃","87.5 %","197.7 °","0.7 m/s","1013.2 hPa","0 mm","100 %",
"2024-10-17 22:01:24","21.8 ℃","87 %","99.9 °","0.4 m/s","1013.1 hPa","0 mm","100 %",
"2024-10-17 22:16:24","21.8 ℃","86.5 %","173.5 °","0.5 m/s","1013.2 hPa","0 mm","99 %",
"2024-10-17 22:31:24","21.8 ℃","87 %","179.4 °","0.9 m/s","1013.3 hPa","0 mm","99 %",
"2024-10-17 22:46:24","21.9 ℃","86.5 %","294.8 °","0.3 m/s","1013.1 hPa","0 mm","99 %",
"2024-10-17 23:01:24","21.9 ℃","86.5 %","144.9 °","0.9 m/s","1013.2 hPa","0 mm","99 %",
"2024-10-17 23:16:24","22 ℃","86 %","262 °","0.7 m/s","1013.1 hPa","0 mm","99 %",
"2024-10-17 23:31:24","21.8 ℃","86 %","284.9 °","0.6 m/s","1012.9 hPa","0 mm","97 %",
"2024-10-17 23:46:24","21.4 ℃","87.5 %","314.2 °","0.3 m/s","1012.6 hPa","0 mm","97 %",
"2024-10-18 00:01:24","21.3 ℃","89 %","325.7 °","0.3 m/s","1012.5 hPa","0 mm","97 %",
"2024-10-18 00:16:24","21.1 ℃","89.5 %","199.8 °","0.2 m/s","1012.5 hPa","0 mm","97 %",
"2024-10-18 00:31:24","21.1 ℃","90 %","323.8 °","0.2 m/s","1012.3 hPa","0 mm","96 %",
"2024-10-18 00:46:24","21.1 ℃","90.5 %","273.3 °","1.1 m/s","1012.2 hPa","0 mm","96 %",
"2024-10-18 01:01:24","21.4 ℃","90.5 %","329.2 °","0.5 m/s","1012.3 hPa","0 mm","96 %",
"2024-10-18 01:16:24","21.4 ℃","90.5 %","329.9 °","0.5 m/s","1012.5 hPa","0 mm","96 %",
"2024-10-18 01:31:24","21.5 ℃","89.5 %","165.3 °","0.8 m/s","1012.4 hPa","0 mm","94 %",
"2024-10-18 01:46:24","21.3 ℃","89.5 %","271.2 °","0.1 m/s","1012.1 hPa","0 mm","94 %",
"2024-10-18 02:01:24","21 ℃","90.5 %","331.4 °","0.3 m/s","1012 hPa","0 mm","94 %",
"2024-10-18 02:16:24","20.9 ℃","90.5 %","233.7 °","0.3 m/s","1012.1 hPa","0 mm","94 %",
"2024-10-18 02:31:24","20.9 ℃","91 %","298.6 °","0.2 m/s","1011.9 hPa","0 mm","94 %",
"2024-10-18 02:46:24","20.8 ℃","91.5 %","313.9 °","0.2 m/s","1011.8 hPa","0 mm","92 %",
"2024-10-18 03:01:24","20.8 ℃","91.5 %","355.4 °","0.2 m/s","1011.7 hPa","0 mm","92 %",
"2024-10-18 03:16:24","20.7 ℃","91.5 %","274.7 °","0.2 m/s","1011.6 hPa","0 mm","92 %",
"2024-10-18 03:31:24","20.5 ℃","92 %","359.6 °","0.2 m/s","1011.6 hPa","0 mm","92 %",
"2024-10-18 03:46:24","20.4 ℃","92 %","121.6 °","0.4 m/s","1011.5 hPa","0 mm","92 %",
"2024-10-18 04:01:24","20.2 ℃","92.5 %","59.1 °","0.1 m/s","1011.5 hPa","0 mm","91 %",
"2024-10-18 04:16:24","20.2 ℃","92.5 %","305.3 °","0.2 m/s","1011.4 hPa","0 mm","91 %",
"2024-10-18 04:31:24","20.2 ℃","92.5 %","335.6 °","0.2 m/s","1011.6 hPa","0 mm","91 %",
"2024-10-18 04:46:24","20.4 ℃","92.5 %","335.5 °","0.2 m/s","1011.8 hPa","0 mm","91 %",
"2024-10-18 05:01:24","20.6 ℃","92.5 %","6.4 °","0.2 m/s","1011.9 hPa","0 mm","90 %",
"2024-10-18 05:16:24","20.7 ℃","92.5 %","32.1 °","0.2 m/s","1012 hPa","0 mm","90 %",
"2024-10-18 05:31:24","20.8 ℃","92.5 %","340 °","0.4 m/s","1012.3 hPa","0 mm","90 %",
"2024-10-18 05:46:24","20.9 ℃","91.5 %","337 °","0.2 m/s","1012.3 hPa","0 mm","90 %",
"2024-10-18 06:01:24","20.9 ℃","90.5 %","304.3 °","0.1 m/s","1012.2 hPa","0 mm","89 %",
"2024-10-18 06:16:24","20.7 ℃","91 %","354.2 °","0.4 m/s","1012.4 hPa","0 mm","89 %",
"2024-10-18 06:31:24","20.7 ℃","91 %","9.4 °","0.2 m/s","1012.5 hPa","0 mm","89 %",
"2024-10-18 06:46:26","20.7 ℃","91.5 %","166.3 °","0.3 m/s","1012.7 hPa","0 mm","89 %",
"2024-10-18 07:01:24","20.8 ℃","91.5 %","139.3 °","0.5 m/s","1013 hPa","0 mm","89 %",
"2024-10-18 07:16:24","20.8 ℃","91.5 %","22.4 °","0.2 m/s","1013.3 hPa","0 mm","88 %",
"2024-10-18 07:31:24","21 ℃","91.5 %","196.5 °","0.3 m/s","1013.6 hPa","0 mm","88 %",
"2024-10-18 07:46:24","21.5 ℃","91 %","100.6 °","0.3 m/s","1013.9 hPa","0 mm","88 %",
"2024-10-18 08:01:24","22 ℃","89.5 %","154.7 °","0.5 m/s","1013.9 hPa","0 mm","88 %",
"2024-10-18 08:16:24","22.5 ℃","88.5 %","352.9 °","0.4 m/s","1014.2 hPa","0.01 mm","88 %",
"2024-10-18 08:31:24","22.9 ℃","87.5 %","283.8 °","1 m/s","1014.4 hPa","0.01 mm","91 %",
"2024-10-18 08:46:24","24 ℃","83.5 %","216.5 °","0.5 m/s","1014.7 hPa","0.01 mm","91 %",
"2024-10-18 09:01:24","24.8 ℃","80 %","144.7 °","1.1 m/s","1014.7 hPa","0.01 mm","91 %",
"2024-10-18 09:16:24","25.8 ℃","75.5 %","163.8 °","1.1 m/s","1014.8 hPa","0.01 mm","91 %",
"2024-10-18 09:31:24","26.1 ℃","73 %","270.5 °","0.4 m/s","1014.4 hPa","0.01 mm","100 %",
"2024-10-18 09:46:24","27.1 ℃","71 %","179.5 °","0.6 m/s","1014.5 hPa","0.01 mm","100 %",
"2024-10-18 10:01:24","27.6 ℃","69.5 %","249.1 °","1.9 m/s","1014.6 hPa","0.01 mm","100 %",
"2024-10-18 10:16:24","28.5 ℃","67 %","175.1 °","1.1 m/s","1014.6 hPa","0.01 mm","100 %",
"2024-10-18 10:31:24","29.1 ℃","65.5 %","138.2 °","0.8 m/s","1014.6 hPa","0.01 mm","100 %",
"2024-10-18 10:46:24","29.5 ℃","63 %","88.3 °","0.3 m/s","1014.4 hPa","0.01 mm","100 %",
"2024-10-18 11:01:24","28.9 ℃","64 %","4.9 °","0.7 m/s","1014.2 hPa","0.01 mm","100 %",
"2024-10-18 11:16:24","29.6 ℃","62 %","359.5 °","0.5 m/s","1014.2 hPa","0.01 mm","100 %",
"2024-10-18 11:31:24","28.9 ℃","61.5 %","285.8 °","0.4 m/s","1013.7 hPa","0.01 mm","100 %",
"2024-10-18 11:46:24","28.6 ℃","62 %","84.6 °","0.3 m/s","1013.5 hPa","0.01 mm","100 %",
"2024-10-18 12:01:24","29.6 ℃","60 %","180.4 °","0.6 m/s","1013.4 hPa","0.01 mm","100 %",
"2024-10-18 12:16:24","29.1 ℃","62.5 %","164 °","2.5 m/s","1013.1 hPa","0.01 mm","100 %",
"2024-10-18 12:31:24","31.4 ℃","54 %","115.7 °","0.3 m/s","1013.3 hPa","0.01 mm","100 %",
"2024-10-18 12:46:26","30.2 ℃","60 %","44.3 °","1.5 m/s","1012.4 hPa","0.01 mm","100 %",
"2024-10-18 13:01:24","30.1 ℃","61.5 %","69.8 °","1.3 m/s","1012.3 hPa","0.01 mm","100 %",
"2024-10-18 13:16:24","29.8 ℃","61.5 %","66 °","1.1 m/s","1012.1 hPa","0.01 mm","100 %",
"2024-10-18 13:31:24","28.6 ℃","67.5 %","230.7 °","0.4 m/s","1012 hPa","0.01 mm","100 %",
"2024-10-18 13:46:24","27.4 ℃","70 %","40 °","1.3 m/s","1011.6 hPa","0.01 mm","100 %",
"2024-10-18 14:01:24","27.1 ℃","71 %","113.5 °","0.4 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 14:16:24","27.6 ℃","69.5 %","50.1 °","1 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 14:31:24","28.4 ℃","68 %","37.6 °","0.8 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 14:46:24","29.8 ℃","64 %","62.9 °","1.9 m/s","1011.7 hPa","0.01 mm","100 %",
"2024-10-18 15:01:24","29.4 ℃","64.5 %","90.4 °","0.8 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 15:16:24","28.7 ℃","68.5 %","33.9 °","1.2 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 15:31:24","27.9 ℃","69.5 %","62.8 °","1.2 m/s","1011.3 hPa","0.01 mm","100 %",
"2024-10-18 15:46:24","27.9 ℃","69 %","87.1 °","0.9 m/s","1011.4 hPa","0.01 mm","100 %",
"2024-10-18 16:01:24","28 ℃","69 %","76.9 °","2.5 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 16:16:24","27.8 ℃","69.5 %","57.6 °","1.6 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 16:31:24","27.3 ℃","71.5 %","79 °","3.1 m/s","1011.5 hPa","0.01 mm","100 %",
"2024-10-18 16:46:24","27.1 ℃","71 %","131 °","2.2 m/s","1011.4 hPa","0.01 mm","100 %",
"2024-10-18 17:01:24","27.4 ℃","70.5 %","109.2 °","0.9 m/s","1011.6 hPa","0.01 mm","100 %",
"2024-10-18 17:16:30","26.9 ℃","72 %","70.4 °","0.9 m/s","1011.6 hPa","0 mm","100 %",
"2024-10-18 17:31:24","26.8 ℃","72 %","80.4 °","1.4 m/s","1011.8 hPa","0 mm","100 %",
"2024-10-18 17:46:24","26.2 ℃","74 %","86.6 °","1.3 m/s","1011.8 hPa","0 mm","100 %",
"2024-10-18 18:01:24","26 ℃","75.5 %","99.1 °","0.9 m/s","1011.9 hPa","0 mm","100 %",
"2024-10-18 18:16:24","25.8 ℃","77 %","78 °","1.7 m/s","1012 hPa","0 mm","100 %",
"2024-10-18 18:31:24","25.7 ℃","75.5 %","83.8 °","1 m/s","1012 hPa","0 mm","100 %",
"2024-10-18 18:46:24","25.7 ℃","77 %","104.8 °","0.9 m/s","1012.3 hPa","0 mm","100 %",
"2024-10-18 19:01:24","25.5 ℃","78 %","96.2 °","1.6 m/s","1012.5 hPa","0 mm","100 %",
"2024-10-18 19:16:24","25.4 ℃","76 %","84.9 °","1.1 m/s","1012.4 hPa","0 mm","100 %",
"2024-10-18 19:31:24","25.4 ℃","76 %","90.7 °","0.8 m/s","1012.7 hPa","0 mm","100 %",
"2024-10-18 19:46:24","25.2 ℃","77 %","92.7 °","0.6 m/s","1012.9 hPa","0 mm","100 %",
"2024-10-18 20:01:24","25.2 ℃","77 %","95.8 °","0.9 m/s","1013.1 hPa","0 mm","100 %",
"2024-10-18 20:16:24","25.3 ℃","77.5 %","124 °","0.9 m/s","1013.2 hPa","0 mm","100 %",
"2024-10-18 20:31:24","25.3 ℃","77 %","116.2 °","0.6 m/s","1013.4 hPa","0 mm","100 %",
"2024-10-18 20:46:24","25.4 ℃","76 %","118.2 °","1.4 m/s","1013.4 hPa","0 mm","100 %",
"2024-10-18 21:01:24","25.2 ℃","78.5 %","142.4 °","0.6 m/s","1013.6 hPa","0 mm","100 %",
"2024-10-18 21:16:24","25.2 ℃","78 %","150 °","0.3 m/s","1013.7 hPa","0 mm","100 %",
"2024-10-18 21:31:24","25.4 ℃","77 %","133.7 °","0.6 m/s","1013.8 hPa","0 mm","100 %",
"2024-10-18 21:46:24","25.3 ℃","77 %","143.5 °","0.5 m/s","1013.8 hPa","0 mm","100 %",
"2024-10-18 22:01:24","25.3 ℃","77 %","129.6 °","0.6 m/s","1014 hPa","0 mm","100 %",
"2024-10-18 22:16:24","24.9 ℃","80 %","149.8 °","0.2 m/s","1014.1 hPa","0 mm","100 %",
"2024-10-18 22:31:24","24.7 ℃","81 %","123.2 °","0.4 m/s","1014.2 hPa","0 mm","100 %",
"2024-10-18 22:46:24","24.8 ℃","80.5 %","88.4 °","0.8 m/s","1014.3 hPa","0 mm","100 %",
"2024-10-18 23:01:24","24.8 ℃","82 %","65.8 °","1.1 m/s","1014.3 hPa","0 mm","98 %",
"2024-10-18 23:16:24","24.6 ℃","82.5 %","79 °","1.5 m/s","1014.3 hPa","0 mm","98 %",
"2024-10-18 23:31:24","24.5 ℃","83 %","94.4 °","0.6 m/s","1014.2 hPa","0 mm","98 %",
"2024-10-18 23:46:25","24.4 ℃","84 %","42.9 °","0.3 m/s","1014.1 hPa","0 mm","98 %",
"2024-10-19 00:01:24","24.4 ℃","84 %","119.7 °","0.4 m/s","1014.1 hPa","0 mm","98 %",
"2024-10-19 00:16:24","24.6 ℃","83 %","93.7 °","1.6 m/s","1014.2 hPa","0 mm","96 %",
"2024-10-19 00:31:24","24.4 ℃","84 %","133.6 °","1.5 m/s","1014.3 hPa","0 mm","96 %",
"2024-10-19 00:46:24","24.2 ℃","84 %","133.9 °","2.5 m/s","1014.2 hPa","0 mm","96 %",
"2024-10-19 01:01:24","23.5 ℃","85.5 %","129.2 °","2.1 m/s","1014.1 hPa","0 mm","96 %",
"2024-10-19 01:16:24","22.8 ℃","88.5 %","132.7 °","2.8 m/s","1014 hPa","0 mm","95 %",
"2024-10-19 01:31:24","22.7 ℃","90 %","107.9 °","1.6 m/s","1014.2 hPa","0 mm","95 %",
"2024-10-19 01:46:24","22.6 ℃","90.5 %","142.7 °","1.7 m/s","1014.1 hPa","0 mm","95 %",
"2024-10-19 02:01:24","22.6 ℃","91 %","144.9 °","2 m/s","1013.9 hPa","0 mm","95 %",
"2024-10-19 02:16:24","22.5 ℃","90.5 %","156.4 °","1.2 m/s","1013.7 hPa","0 mm","93 %",
"2024-10-19 02:31:24","22.5 ℃","90.5 %","291.8 °","0.4 m/s","1013.5 hPa","0 mm","93 %",
"2024-10-19 02:46:24","22.6 ℃","91 %","349.5 °","0.5 m/s","1013.3 hPa","0 mm","93 %",
"2024-10-19 03:01:24","22.6 ℃","90.5 %","158.3 °","0.1 m/s","1013.2 hPa","0 mm","93 %",
"2024-10-19 03:16:24","22.6 ℃","90.5 %","235.2 °","0.2 m/s","1013.1 hPa","0 mm","93 %",
"2024-10-19 03:31:24","22.6 ℃","90.5 %","334.9 °","0.5 m/s","1013 hPa","0 mm","92 %",
"2024-10-19 03:46:24","22.7 ℃","90.5 %","285.4 °","0.3 m/s","1013.1 hPa","0 mm","92 %",
"2024-10-19 04:01:24","22.8 ℃","90 %","260.5 °","0.1 m/s","1013.1 hPa","0 mm","92 %",
"2024-10-19 04:16:24","22.7 ℃","90.5 %","284.8 °","0.1 m/s","1013.1 hPa","0 mm","92 %",
"2024-10-19 04:31:26","22.7 ℃","91 %","271.6 °","0.1 m/s","1013.3 hPa","0 mm","92 %",
"2024-10-19 04:46:26","22.8 ℃","90.5 %","192.9 °","0.3 m/s","1013.3 hPa","0 mm","90 %",
"2024-10-19 05:01:24","22.8 ℃","90 %","349.8 °","0.4 m/s","1013.3 hPa","0 mm","90 %",
"2024-10-19 05:16:24","22.9 ℃","90 %","185.7 °","0.6 m/s","1013.5 hPa","0 mm","90 %",
"2024-10-19 05:31:24","22.8 ℃","90.5 %","118.2 °","0.1 m/s","1013.7 hPa","0 mm","90 %",
"2024-10-19 05:46:26","22.7 ℃","91.5 %","139 °","0.3 m/s","1014 hPa","0 mm","89 %",
"2024-10-19 06:01:24","22.7 ℃","91.5 %","110 °","0.5 m/s","1014.1 hPa","0 mm","89 %",
"2024-10-19 06:16:24","22.6 ℃","92 %","153.5 °","1.3 m/s","1014.3 hPa","0 mm","89 %",
"2024-10-19 06:31:24","22.5 ℃","92 %","172.9 °","1.2 m/s","1014.6 hPa","0 mm","89 %",
"2024-10-19 06:46:24","22.7 ℃","92 %","335.8 °","0.1 m/s","1014.8 hPa","0 mm","89 %",
"2024-10-19 07:01:24","23.1 ℃","91.5 %","217.2 °","0.2 m/s","1015.2 hPa","0 mm","89 %",
"2024-10-19 07:16:24","23.8 ℃","90 %","118.9 °","0.6 m/s","1015.3 hPa","0 mm","89 %",
"2024-10-19 07:31:24","24.6 ℃","84.5 %","228.3 °","0.8 m/s","1015.3 hPa","0 mm","89 %",
"2024-10-19 07:46:24","25.2 ℃","81 %","286.3 °","0.3 m/s","1015.3 hPa","0 mm","89 %",
"2024-10-19 08:01:24","25.8 ℃","79.5 %","320.9 °","0.3 m/s","1015.6 hPa","0 mm","99 %",
"2024-10-19 08:16:24","26.1 ℃","77 %","260.7 °","0.6 m/s","1015.5 hPa","0 mm","99 %",
"2024-10-19 08:31:24","26.6 ℃","76.5 %","109.4 °","0.3 m/s","1015.8 hPa","0 mm","99 %",
"2024-10-19 08:46:24","27.4 ℃","72 %","283.4 °","1.5 m/s","1015.9 hPa","0 mm","99 %",
"2024-10-19 09:01:24","27.6 ℃","70.5 %","8.5 °","1.1 m/s","1015.9 hPa","0 mm","99 %",
"2024-10-19 09:16:24","27.8 ℃","70 %","46 °","1.3 m/s","1016.1 hPa","0 mm","100 %",
"2024-10-19 09:31:24","28.6 ℃","67 %","234.5 °","0.5 m/s","1016.2 hPa","0 mm","100 %",
"2024-10-19 09:46:24","28.8 ℃","66.5 %","331.1 °","1.2 m/s","1016.4 hPa","0 mm","100 %",
"2024-10-19 10:01:24","28.7 ℃","67 %","347.7 °","1.4 m/s","1016.3 hPa","0 mm","100 %",
"2024-10-19 10:16:24","28.9 ℃","66 %","139.8 °","0.3 m/s","1016.4 hPa","0 mm","100 %",
"2024-10-19 10:31:24","28.4 ℃","67 %","133 °","0.3 m/s","1016.2 hPa","0 mm","100 %",
